batch_id,production_date,shift,line_id,machine_id,operator_id,parts_produced,defects_found,defect_type,mold_temp_c,pour_temp_c,moisture_pct,sand_ratio
B5033,30-01-2024,Day,L-1,M-01,OP-02,110,40,Misrun,208.6,1422.7,5.09,0.87
B5034,03-02-2024,Day,L-2,M-02,OP-15,120,44,Shrinkage,215.9,1397.1,4.64,0.89
B5035,07-06-2024,Day,L-1,M-01,OP-12,109,23,Blowhole,205.6,1425.3,3.74,0.84
B5036,28-03-2024,Day,L-2,M-02,OP-11,103,22,Misrun,230,1442.3,3.92,0.84
B5037,08-06-2024,Day,L-1,M-01,OP-12,128,28,Shrinkage,226.5,1421.9,3.76,0.82
B5038,26-05-2024,Night,L-1,M-01,OP-04,98,41,Misrun,203.6,1411.6,5.41,0.85
B5039,23-02-2024,Night,L-2,M-02,OP-09,102,42,Blowhole,216.2,1431.3,5.17,0.83
B5040,26-04-2024,Day,L-3,M-03,OP-11,83,39,Cold Shut,203.5,1435.3,4.85,0.89
B5041,08-02-2024,Day,L-3,M-03,OP-13,125,40,Cold Shut,220.6,1411.1,3.71,0.81
B5042,24-01-2024,Day,L-1,M-01,OP-05,83,18,Blowhole,223.1,1412.9,3.87,0.88
B5043,09-06-2024,Night,L-3,M-03,OP-09,91,33,Shrinkage,213.9,1422,4.23,0.84
B5044,27-05-2024,Day,L-2,M-02,OP-11,99,21,Cold Shut,199.6,1417.6,3.94,0.85
B5045,01-06-2024,Day,L-1,M-01,OP-05,81,17,Misrun,213.4,1420.8,3.2,0.85
B5046,31-05-2024,Day,L-1,M-01,OP-04,102,22,Cold Shut,204.3,1412.4,4.15,0.89
B5047,17-01-2024,Night,L-2,M-02,OP-13,121,32,Blowhole,188.9,1432.8,4.22,0.84
B5048,02-02-2024,Night,L-1,M-01,OP-13,128,34,Misrun,206.2,1423.7,4.1,0.86
B5049,28-02-2024,Day,L-1,M-01,OP-08,81,29,Blowhole,214.2,1418.8,4.77,0.82
B5050,18-02-2024,Night,L-1,M-01,OP-07,94,25,Cold Shut,203.1,1398.4,3.98,0.82
B5051,18-05-2024,Night,L-3,M-03,OP-06,126,65,Misrun,227.3,1418.4,4.62,0.83
B5052,24-02-2024,Day,L-2,M-02,OP-14,107,23,Blowhole,206.4,1441.5,3.13,0.84
B5053,09-02-2024,Day,L-2,M-02,OP-01,89,32,Shrinkage,207.5,1414.7,5.16,0.91
B5054,18-04-2024,Day,L-2,M-02,OP-02,122,45,Cold Shut,205.1,1410.5,5.38,0.83
B5055,02-05-2024,Day,L-3,M-03,OP-04,116,37,Misrun,202.1,1391.6,4.32,0.84
B5056,12-02-2024,Day,L-2,M-02,OP-10,98,21,Blowhole,208.4,1448.4,3.94,0.86
B5057,20-04-2024,Day,L-2,M-02,OP-07,126,27,Blowhole,205.2,1397.9,4.38,0.87
B5058,03-02-2024,Day,L-2,M-02,OP-03,129,28,Cold Shut,205.8,1420.9,3.77,0.84
B5059,28-03-2024,Day,L-3,M-03,OP-06,115,54,Cold Shut,204.9,1411.5,4.59,0.83
B5060,26-02-2024,Day,L-1,M-01,OP-12,95,20,Cold Shut,211.6,1425.5,4.12,0.83
B5061,16-01-2024,Day,L-1,M-01,OP-02,97,35,Blowhole,213.8,1423.1,5.22,0.84
B5062,13-04-2024,Night,L-3,M-03,OP-08,113,41,Misrun,203.6,1430.8,4.34,0.85
B5063,19-03-2024,Night,L-2,M-02,OP-10,121,32,Blowhole,210.7,1375.7,4.28,0.86
B5064,31-05-2024,Night,L-2,M-02,OP-11,88,23,Cold Shut,207.3,1395.1,4.15,0.87
B5065,18-04-2024,Night,L-2,M-02,OP-14,97,26,Shrinkage,210.4,1408.2,3.95,0.92
B5066,02-05-2024,Night,L-1,M-01,OP-14,89,24,Blowhole,209,1422.9,3.96,0.82
B5067,28-04-2024,Night,L-1,M-01,OP-07,90,24,Blowhole,226.1,1424.9,3.95,0.86
B5068,22-05-2024,Day,L-1,M-01,OP-01,126,27,Blowhole,211,1431.2,4.22,0.83
B5069,10-01-2024,Day,L-3,M-03,OP-04,89,41,Blowhole,213.2,1448.7,5.32,0.82
B5070,21-05-2024,Night,L-3,M-03,OP-04,112,41,Blowhole,211.8,1397.3,3.65,0.88
B5071,11-03-2024,Night,L-2,M-02,OP-13,129,54,Blowhole,216.2,1429.1,5.43,0.89
B5072,18-04-2024,Day,L-2,M-02,OP-09,91,33,Blowhole,232.4,1391.3,4.52,0.84
B5073,12-05-2024,Day,L-3,M-03,OP-02,93,43,Cold Shut,217.2,1390.9,4.92,0.82
B5074,07-02-2024,Day,L-2,M-02,OP-10,83,18,Blowhole,231.7,1442.5,3.64,0.84
B5075,28-03-2024,Day,L-3,M-03,OP-12,80,37,Blowhole,216.8,1412.5,5.49,0.83
B5076,20-02-2024,Day,L-2,M-02,OP-09,92,20,Blowhole,217.1,1422.3,4.35,0.91
B5077,27-01-2024,Night,L-2,M-02,OP-04,88,23,Blowhole,214.4,1441.4,3.29,0.83
B5078,26-03-2024,Day,L-2,M-02,OP-02,100,37,Blowhole,212.9,1404.4,4.57,0.86
B5079,15-05-2024,Night,L-2,M-02,OP-05,123,51,Misrun,215.1,1418.8,5.14,0.87
B5080,12-04-2024,Day,L-2,M-02,OP-03,105,23,Blowhole,182.5,1420.7,2.48,0.88
B5081,07-01-2024,Day,L-3,M-03,OP-01,103,32,Misrun,204.8,1418.7,4.32,0.86
B5082,16-05-2024,Night,L-1,M-01,OP-14,95,25,Cold Shut,214.7,1412.5,3.72,0.85
B5083,29-06-2024,Night,L-2,M-02,OP-07,121,32,Cold Shut,204.7,1442.9,2.88,0.84
B5084,22-02-2024,Day,L-2,M-02,OP-02,117,25,Blowhole,205.6,1412.5,2.69,0.84
B5085,20-06-2024,Day,L-2,M-02,OP-13,91,20,Shrinkage,210.6,1434.9,4.4,0.84
B5086,10-02-2024,Night,L-3,M-03,OP-14,85,31,Misrun,220.1,1410,2.54,0.85
B5087,10-04-2024,Night,L-2,M-02,OP-07,121,50,Shrinkage,218.1,1436.8,4.52,0.85
B5088,29-05-2024,Night,L-1,M-01,OP-02,105,28,Shrinkage,203.7,1419.6,3.64,0.9
B5089,05-01-2024,Night,L-1,M-01,OP-01,91,24,Blowhole,217.5,1428,3.67,0.87
B5090,16-04-2024,Night,L-2,M-02,OP-07,89,24,Blowhole,226.5,1422.6,3.46,0.86
B5091,09-06-2024,Night,L-2,M-02,OP-10,105,28,Blowhole,241.1,1396.3,4.08,0.88
B5092,13-01-2024,Day,L-1,M-01,OP-08,108,39,Misrun,209.2,1436.3,4.69,0.87
B5093,01-02-2024,Night,L-3,M-03,OP-15,129,47,Cold Shut,227.2,1401.1,3.91,0.87
B5094,16-06-2024,Day,L-1,M-01,OP-05,83,30,Shrinkage,209.9,1431,4.93,0.86
B5095,24-05-2024,Day,L-3,M-03,OP-13,126,40,Cold Shut,216,1404,4.11,0.87
B5096,21-03-2024,Day,L-3,M-03,OP-04,82,26,Blowhole,221.6,1424.2,3.87,0.82
B5097,11-01-2024,Day,L-2,M-02,OP-05,109,23,Blowhole,227.6,1429.2,4.19,0.82
B5098,14-06-2024,Night,L-3,M-03,OP-14,92,34,Misrun,194.1,1435.1,4.13,0.81
B5099,12-06-2024,Night,L-2,M-02,OP-04,118,49,Blowhole,222.3,1454.6,4.64,0.84
B5100,31-05-2024,Night,L-1,M-01,OP-08,127,34,Blowhole,205.4,1389.8,4,0.8
B5101,03-06-2024,Night,L-2,M-02,OP-09,120,50,Cold Shut,204.3,1399.2,5.05,0.87
B5102,07-04-2024,Night,L-1,M-01,OP-02,117,31,Shrinkage,203.7,1398.5,4.29,0.84
B5103,14-03-2024,Night,L-1,M-01,OP-01,126,34,Misrun,206.8,1436.7,3.66,0.87
B5104,04-03-2024,Night,L-2,M-02,OP-04,97,40,Shrinkage,187.1,1419.8,4.81,0.86
B5105,16-02-2024,Night,L-2,M-02,OP-04,125,52,Cold Shut,205.9,1433.3,6.29,0.87
B5106,05-06-2024,Day,L-3,M-03,OP-08,127,59,Blowhole,215.1,1419.2,4.58,0.83
B5107,12-02-2024,Night,L-1,M-01,OP-15,125,33,Misrun,204.8,1413.3,3.64,0.85
B5108,07-01-2024,Day,L-3,M-03,OP-04,92,43,Misrun,223.3,1401,4.69,0.85
B5109,18-05-2024,Night,L-1,M-01,OP-14,91,24,Shrinkage,232.1,1405.1,4.23,0.87
B5110,15-04-2024,Day,L-1,M-01,OP-01,101,22,Shrinkage,208.7,1428.9,2.79,0.84
B5111,10-06-2024,Day,L-3,M-03,OP-13,80,37,Cold Shut,204.5,1411.2,4.62,0.89
B5112,01-03-2024,Day,L-1,M-01,OP-06,95,35,Misrun,209.4,1393,4.55,0.88
B5113,22-01-2024,Day,L-1,M-01,OP-08,83,30,Blowhole,215.5,1454,4.82,0.91
B5114,18-06-2024,Night,L-3,M-03,OP-09,121,44,Blowhole,221.3,1442.8,3.11,0.81
B5115,07-03-2024,Night,L-1,M-01,OP-05,129,34,Shrinkage,219.1,1403.6,3.66,0.86
B5116,25-04-2024,Day,L-1,M-01,OP-15,87,32,Cold Shut,224.2,1413.7,4.63,0.8
B5117,26-05-2024,Day,L-3,M-03,OP-08,82,38,Cold Shut,209.6,1416.1,4.52,0.86
B5118,18-05-2024,Day,L-2,M-02,OP-03,105,23,Blowhole,216.1,1408.8,3.45,0.82
B5119,18-05-2024,Night,L-1,M-01,OP-01,102,27,Misrun,203.6,1405.3,3.6,0.84
B5120,01-05-2024,Night,L-2,M-02,OP-11,115,31,Blowhole,207.5,1430.6,3.97,0.87
B5121,07-04-2024,Day,L-1,M-01,OP-10,117,25,Blowhole,192.9,1425.7,2.9,0.82
B5122,24-01-2024,Night,L-2,M-02,OP-13,116,48,Blowhole,209.6,1390.9,4.56,0.86
B5123,21-06-2024,Night,L-1,M-01,OP-14,120,32,Cold Shut,216,1424.9,3.87,0.84
B5124,23-05-2024,Night,L-1,M-01,OP-15,80,21,Shrinkage,230.3,1415.6,3.56,0.82
B5125,28-05-2024,Night,L-2,M-02,OP-11,92,38,Misrun,210,1430,5.57,0.85
B5126,09-03-2024,Day,L-3,M-03,OP-01,117,54,Cold Shut,204.8,1419.5,5.52,0.84
B5127,07-03-2024,Day,L-1,M-01,OP-15,93,20,Blowhole,209,1435.9,4.35,0.79
B5128,29-01-2024,Night,L-3,M-03,OP-06,121,62,Misrun,199.6,1383.9,4.59,0.82
B5129,21-05-2024,Night,L-1,M-01,OP-11,112,30,Shrinkage,211.3,1397.4,4.19,0.86
B5130,13-03-2024,Night,L-1,M-01,OP-11,108,29,Shrinkage,201.3,1385,4,0.89
B5131,31-03-2024,Night,L-2,M-02,OP-02,98,26,Misrun,214.7,1383.5,2.73,0.86
B5132,16-02-2024,Night,L-3,M-03,OP-05,92,47,Blowhole,197.8,1413.7,4.71,0.84
B5133,28-06-2024,Night,L-3,M-03,OP-11,114,59,Cold Shut,198.2,1403.8,5.69,0.85
B5134,08-04-2024,Night,L-3,M-03,OP-09,112,41,Shrinkage,213.5,1422.6,4.27,0.86
B5135,05-06-2024,Night,L-3,M-03,OP-07,120,44,Blowhole,206,1410.4,3.95,0.85
B5136,10-05-2024,Night,L-2,M-02,OP-05,87,23,Shrinkage,214.4,1419.5,3.92,0.85
B5137,03-01-2024,Night,L-1,M-01,OP-03,97,26,Cold Shut,215.7,1432.1,3.61,0.88
B5138,06-02-2024,Night,L-1,M-01,OP-03,98,26,Cold Shut,204.9,1453.9,4.49,0.87
B5139,10-06-2024,Day,L-3,M-03,OP-07,96,30,Cold Shut,208.4,1419.6,3.7,0.88
B5140,01-01-2024,Day,L-3,M-03,OP-09,104,33,Shrinkage,210.5,1419.7,4.26,0.88
B5141,16-05-2024,Night,L-2,M-02,OP-12,95,25,Shrinkage,223.7,1434.9,3.95,0.83
B5142,21-04-2024,Day,L-3,M-03,OP-03,107,34,Cold Shut,208,1420.8,2.28,0.8
B5143,08-02-2024,Night,L-2,M-02,OP-13,87,36,Misrun,222.6,1443.8,4.95,0.86
B5144,18-04-2024,Day,L-3,M-03,OP-01,84,26,Blowhole,203.1,1404.7,3.41,0.85
B5145,19-01-2024,Night,L-1,M-01,OP-04,97,26,Blowhole,221.6,1441.2,4.19,0.81
B5146,01-04-2024,Day,L-3,M-03,OP-11,112,35,Shrinkage,217.3,1444.1,4.14,0.88
B5147,28-01-2024,Night,L-1,M-01,OP-04,80,21,Shrinkage,213.3,1409.8,4.49,0.85
B5148,01-01-2024,Night,L-2,M-02,OP-06,129,34,Shrinkage,239.4,1414.7,4.31,0.83
B5149,06-03-2024,Day,L-1,M-01,OP-06,107,23,Blowhole,206.4,1417.4,4.18,0.84
B5150,28-06-2024,Night,L-2,M-02,OP-01,117,31,Shrinkage,204.3,1403.8,4.39,0.83
B5151,18-03-2024,Night,L-2,M-02,OP-08,116,48,Shrinkage,202.9,1387.1,4.7,0.84
B5152,06-06-2024,Day,L-2,M-02,OP-02,108,23,Misrun,232,1430.8,4.36,0.8
B5153,19-02-2024,Day,L-2,M-02,OP-12,102,22,Cold Shut,210.4,1434.8,3.91,0.89
B5154,25-05-2024,Day,L-2,M-02,OP-07,97,35,Misrun,205.6,1410.6,5.69,0.88
B5155,03-05-2024,Night,L-1,M-01,OP-15,107,28,Blowhole,199.3,1385,4.45,0.89
B5156,28-06-2024,Day,L-3,M-03,OP-05,102,32,Blowhole,205.7,1415.2,3.67,0.83
B5157,12-04-2024,Day,L-3,M-03,OP-08,115,36,Shrinkage,218.2,1372.8,2.98,0.85
B5158,21-01-2024,Night,L-1,M-01,OP-08,105,28,Cold Shut,204.4,1433.8,3.88,0.84
B5159,27-02-2024,Day,L-2,M-02,OP-14,111,24,Cold Shut,220.3,1406.4,3.44,0.8
B5160,10-04-2024,Day,L-3,M-03,OP-11,110,51,Misrun,226.6,1442.4,4.57,0.8
B5161,06-06-2024,Night,L-2,M-02,OP-11,98,41,Shrinkage,216.3,1423.6,5.5,0.84
B5162,27-06-2024,Night,L-3,M-03,OP-10,126,46,Misrun,223.1,1420.3,4.43,0.88
B5163,25-05-2024,Night,L-2,M-02,OP-05,124,33,Blowhole,205.2,1440.3,3.96,0.82
B5164,30-05-2024,Night,L-2,M-02,OP-05,88,23,Cold Shut,204.7,1424.2,3.6,0.88
B5165,29-01-2024,Day,L-3,M-03,OP-02,84,26,Shrinkage,199.4,1403.3,4.1,0.85
B5166,15-01-2024,Day,L-3,M-03,OP-14,120,38,Misrun,210.4,1399.4,3.96,0.83
B5167,27-06-2024,Day,L-2,M-02,OP-15,102,37,Misrun,202.8,1465.6,5.2,0.87
B5168,30-03-2024,Day,L-3,M-03,OP-02,98,31,Blowhole,204.2,1430.5,3.65,0.89
B5169,18-04-2024,Day,L-2,M-02,OP-11,87,32,Blowhole,210.4,1405,4.6,0.93
B5170,23-02-2024,Night,L-1,M-01,OP-07,90,37,Cold Shut,209.5,1426.3,5.01,0.86
B5171,30-06-2024,Night,L-1,M-01,OP-11,126,34,Shrinkage,201,1430.8,4.36,0.87
B5172,24-03-2024,Night,L-1,M-01,OP-06,98,26,Blowhole,226.1,1435,3.45,0.83
B5173,02-01-2024,Night,L-2,M-02,OP-01,110,46,Blowhole,213.6,1402.9,4.64,0.81
B5174,04-02-2024,Night,L-3,M-03,OP-05,85,44,Cold Shut,209,1389.3,4.85,0.82
B5175,16-03-2024,Day,L-1,M-01,OP-15,121,26,Misrun,204.6,1394.8,4.27,0.86
B5176,22-05-2024,Night,L-2,M-02,OP-10,102,27,Misrun,199.2,1406.3,3.84,0.86
B5177,15-04-2024,Night,L-2,M-02,OP-01,129,54,Cold Shut,202.5,1420.3,4.99,0.79
B5178,11-02-2024,Night,L-2,M-02,OP-01,119,32,Cold Shut,227,1421.9,4.47,0.84
B5179,03-04-2024,Night,L-2,M-02,OP-08,87,23,Misrun,214.3,1396.1,3.9,0.81
B5180,26-05-2024,Day,L-2,M-02,OP-08,112,41,Cold Shut,219.7,1429.8,5.27,0.84
B5181,19-02-2024,Day,L-2,M-02,OP-13,91,33,Blowhole,200.4,1398.4,4.8,0.81
B5182,03-03-2024,Day,L-2,M-02,OP-14,100,37,Cold Shut,228.6,1408.2,5.01,0.83
B5183,07-04-2024,Night,L-2,M-02,OP-13,81,34,Shrinkage,220.9,1410.2,4.61,0.89
B5184,17-04-2024,Day,L-3,M-03,OP-06,120,38,Cold Shut,212.3,1413.2,3.21,0.84
B5185,11-04-2024,Day,L-1,M-01,OP-11,128,28,Cold Shut,211.8,1402.9,3.35,0.81
B5186,28-02-2024,Night,L-3,M-03,OP-15,123,45,Blowhole,203.3,1408.3,4.2,0.85
B5187,11-02-2024,Night,L-1,M-01,OP-14,124,52,Shrinkage,188.5,1411.4,4.83,0.86
B5188,08-02-2024,Day,L-1,M-01,OP-05,105,38,Shrinkage,204.9,1426.9,4.88,0.87
B5189,02-05-2024,Night,L-2,M-02,OP-12,109,29,Misrun,216.7,1414.6,4.16,0.8
B5190,04-02-2024,Night,L-2,M-02,OP-13,123,33,Cold Shut,208.1,1397.5,3.62,0.84
B5191,09-04-2024,Day,L-3,M-03,OP-01,118,37,Blowhole,224.6,1413.4,3.97,0.86
B5192,12-03-2024,Day,L-1,M-01,OP-12,88,19,Blowhole,189,1400,2.84,0.8
B5193,08-05-2024,Night,L-1,M-01,OP-14,121,50,Cold Shut,232,1399,4.57,0.83
B5194,16-01-2024,Night,L-3,M-03,OP-01,107,39,Blowhole,194.6,1417.1,4.25,0.79
B5195,30-05-2024,Night,L-1,M-01,OP-09,100,42,Misrun,218.1,1373.1,4.73,0.83
B5196,23-05-2024,Night,L-2,M-02,OP-03,105,28,Shrinkage,197.3,1419.4,2.93,0.88
B5197,27-05-2024,Day,L-1,M-01,OP-10,106,23,Cold Shut,198.5,1404.2,4.13,0.83
B5198,10-03-2024,Day,L-2,M-02,OP-08,100,22,Shrinkage,218.2,1406.1,4.05,0.89
B5199,08-03-2024,Night,L-3,M-03,OP-14,93,34,Shrinkage,225.3,1413.9,3.82,0.9
B5200,20-01-2024,Night,L-3,M-03,OP-03,111,41,Blowhole,197.1,1405.2,3.5,0.84
B5201,22-02-2024,Day,L-1,M-01,OP-09,125,46,Cold Shut,217.2,1426.4,4.61,0.89
B5202,28-03-2024,Night,L-1,M-01,OP-04,123,33,Misrun,200.5,1420.1,4.17,0.91
B5203,16-05-2024,Night,L-2,M-02,OP-01,112,47,Misrun,223.7,1406.5,5.41,0.86
B5204,11-06-2024,Night,L-3,M-03,OP-03,113,58,Cold Shut,204,1418.2,4.88,0.83
B5205,20-03-2024,Day,L-2,M-02,OP-03,91,20,Blowhole,206.4,1411.9,4.1,0.81
B5206,08-05-2024,Day,L-3,M-03,OP-06,87,27,Cold Shut,218.7,1429.1,4.41,0.78
B5207,13-01-2024,Night,L-2,M-02,OP-01,104,43,Misrun,200,1398.8,4.64,0.84
B5208,16-06-2024,Night,L-2,M-02,OP-06,80,33,Cold Shut,200,1402.7,5,0.87
B5209,27-03-2024,Night,L-3,M-03,OP-12,105,38,Shrinkage,210.1,1400.5,2.87,0.85
B5210,29-01-2024,Day,L-1,M-01,OP-03,117,25,Shrinkage,181.7,1408.1,3.34,0.87
B5211,14-03-2024,Night,L-1,M-01,OP-13,124,52,Misrun,210.6,1404,5.48,0.89
B5212,25-04-2024,Day,L-3,M-03,OP-08,99,31,Misrun,206.2,1416.1,3.7,0.86
B5213,19-06-2024,Day,L-1,M-01,OP-05,104,22,Shrinkage,207.6,1408.7,4.26,0.88
B5214,08-01-2024,Day,L-2,M-02,OP-04,89,32,Misrun,207.6,1414,5.48,0.85
B5215,19-01-2024,Day,L-3,M-03,OP-15,116,37,Misrun,203.2,1414.4,3.69,0.86
B5216,16-06-2024,Day,L-2,M-02,OP-09,86,18,Blowhole,212.3,1417.6,3.77,0.88
B5217,04-03-2024,Night,L-1,M-01,OP-14,80,21,Blowhole,201.1,1431.4,3.63,0.87
B5218,11-06-2024,Night,L-2,M-02,OP-04,95,25,Blowhole,217.5,1389.8,3.96,0.87
B5219,24-03-2024,Day,L-2,M-02,OP-12,104,38,Shrinkage,211.2,1439.2,5.2,0.88
B5220,25-03-2024,Day,L-2,M-02,OP-14,109,23,Shrinkage,194,1416.9,3.86,0.89
B5221,10-01-2024,Day,L-2,M-02,OP-14,117,25,Blowhole,208.3,1421.9,3,0.81
B5222,11-04-2024,Day,L-3,M-03,OP-08,125,40,Misrun,215.2,1427.4,3.61,0.85
B5223,11-05-2024,Night,L-3,M-03,OP-15,101,37,Blowhole,208,1395.8,3.65,0.87
B5224,14-02-2024,Night,L-2,M-02,OP-05,125,33,Cold Shut,223.3,1428,3.1,0.89
B5225,07-03-2024,Night,L-2,M-02,OP-05,84,22,Misrun,206.7,1399.4,4.49,0.85
B5226,16-05-2024,Day,L-1,M-01,OP-15,116,25,Cold Shut,215.2,1420,3.81,0.8
B5227,01-05-2024,Day,L-3,M-03,OP-10,126,59,Shrinkage,221.7,1429.6,4.85,0.85
B5228,04-01-2024,Day,L-2,M-02,OP-11,116,25,Cold Shut,195.1,1398,3.97,0.86
B5229,07-02-2024,Day,L-1,M-01,OP-09,85,18,Misrun,205.5,1426.3,3.56,0.83
B5230,17-05-2024,Night,L-3,M-03,OP-12,129,47,Misrun,214.9,1409.3,4.22,0.92
B5231,30-05-2024,Night,L-3,M-03,OP-09,104,38,Shrinkage,209.2,1403.7,3.63,0.84
B5232,19-03-2024,Day,L-3,M-03,OP-06,118,37,Misrun,202.1,1419,2.69,0.91
B5233,02-05-2024,Day,L-3,M-03,OP-02,88,41,Cold Shut,204.7,1401.3,4.89,0.88
B5234,05-03-2024,Day,L-2,M-02,OP-07,106,23,Shrinkage,205.4,1445.8,4.47,0.86
B5235,02-06-2024,Day,L-1,M-01,OP-09,129,28,Misrun,219.3,1422.3,4.29,0.88
B5236,14-02-2024,Night,L-3,M-03,OP-05,107,39,Shrinkage,214.7,1424.4,4.46,0.84
B5237,31-05-2024,Day,L-1,M-01,OP-08,110,24,Shrinkage,196.9,1411.8,3.26,0.86
B5238,01-03-2024,Day,L-3,M-03,OP-10,111,52,Blowhole,197.4,1408.6,4.74,0.85
B5239,14-06-2024,Day,L-1,M-01,OP-11,85,18,Misrun,210.9,1429.1,4.05,0.79
B5240,10-02-2024,Night,L-1,M-01,OP-15,97,26,Shrinkage,205.6,1409.8,3.39,0.81
B5241,27-05-2024,Day,L-1,M-01,OP-09,84,18,Shrinkage,222.6,1402.3,3.77,0.93
B5242,01-02-2024,Day,L-1,M-01,OP-01,93,20,Blowhole,215.8,1407.8,3.19,0.78
B5243,28-02-2024,Day,L-1,M-01,OP-03,115,25,Blowhole,194.6,1395.2,3.34,0.83
B5244,26-06-2024,Day,L-1,M-01,OP-09,95,35,Misrun,211.5,1433.7,5.18,0.82
B5245,07-04-2024,Night,L-2,M-02,OP-02,111,29,Blowhole,218.4,1413.8,3.97,0.87
B5246,08-04-2024,Night,L-1,M-01,OP-02,112,30,Blowhole,209.1,1408.6,3.93,0.85
B5247,16-03-2024,Day,L-3,M-03,OP-04,118,37,Cold Shut,209.4,1424.8,4.28,0.89
B5248,14-03-2024,Day,L-2,M-02,OP-01,106,23,Shrinkage,227.9,1412.1,3.77,0.89
B5249,22-03-2024,Night,L-3,M-03,OP-11,106,39,Shrinkage,202.2,1374.6,3.31,0.88
B5250,30-05-2024,Day,L-3,M-03,OP-09,93,29,Blowhole,213.9,1430.2,2.8,0.86
B5251,17-04-2024,Night,L-2,M-02,OP-13,84,22,Shrinkage,230.6,1440.6,4.47,0.84
B5252,20-03-2024,Night,L-1,M-01,OP-07,84,22,Cold Shut,200.2,1410.9,3.73,0.85
B5253,09-01-2024,Day,L-3,M-03,OP-01,127,40,Shrinkage,210.7,1417.4,3.16,0.82
B5254,27-04-2024,Day,L-3,M-03,OP-14,97,31,Misrun,223.1,1425.4,3.91,0.8
B5255,04-04-2024,Day,L-1,M-01,OP-14,105,23,Cold Shut,215.3,1426.7,3.79,0.88
B5256,22-04-2024,Night,L-2,M-02,OP-14,109,29,Blowhole,214.4,1426,4.24,0.9
B5257,25-06-2024,Day,L-2,M-02,OP-01,83,30,Misrun,213.3,1408.8,5.15,0.87
B5258,18-04-2024,Night,L-2,M-02,OP-05,95,39,Blowhole,211.1,1389.6,4.75,0.86
B5259,14-06-2024,Day,L-1,M-01,OP-07,114,42,Cold Shut,206.8,1430.8,5.31,0.8
B5260,30-06-2024,Day,L-2,M-02,OP-02,84,31,Shrinkage,219.6,1423.4,5.04,0.83
B5261,24-04-2024,Day,L-2,M-02,OP-09,97,35,Cold Shut,193.3,1426.7,4.65,0.89
B5262,06-06-2024,Night,L-1,M-01,OP-14,83,22,Cold Shut,201.1,1408.9,3.17,0.83
B5263,11-01-2024,Night,L-3,M-03,OP-09,84,31,Blowhole,219,1427.7,3.52,0.92
B5264,20-04-2024,Day,L-2,M-02,OP-07,124,45,Shrinkage,216.6,1403.3,4.99,0.88
B5265,06-04-2024,Day,L-2,M-02,OP-09,82,18,Misrun,216.2,1430.5,2.97,0.82
B5266,04-06-2024,Night,L-1,M-01,OP-08,118,31,Blowhole,211.8,1431.1,3.93,0.86
B5267,18-05-2024,Day,L-3,M-03,OP-07,99,31,Blowhole,203,1418.1,4.47,0.84
B5268,06-06-2024,Night,L-2,M-02,OP-02,88,23,Cold Shut,221.3,1436.8,4.02,0.82
B5269,31-05-2024,Night,L-1,M-01,OP-07,110,46,Shrinkage,202.7,1428,4.59,0.86
B5270,20-01-2024,Night,L-2,M-02,OP-10,110,29,Misrun,208.9,1393.3,3.98,0.93
B5271,26-06-2024,Day,L-2,M-02,OP-10,87,19,Shrinkage,227.8,1401,3.94,0.8
B5272,23-01-2024,Day,L-1,M-01,OP-03,86,18,Misrun,202,1406.9,3.15,0.88
B5273,26-04-2024,Night,L-3,M-03,OP-14,82,42,Shrinkage,212.3,1404.8,4.62,0.83
B5274,18-03-2024,Day,L-2,M-02,OP-02,128,47,Blowhole,211.7,1416.4,4.66,0.85
B5275,05-02-2024,Night,L-3,M-03,OP-02,87,32,Misrun,196.7,1420.6,3.83,0.84
B5276,10-05-2024,Night,L-2,M-02,OP-06,129,34,Blowhole,200.3,1425.4,3.58,0.91
B5277,26-04-2024,Night,L-2,M-02,OP-05,86,36,Blowhole,204.7,1412.2,5.05,0.87
B5278,04-05-2024,Day,L-3,M-03,OP-05,117,37,Misrun,207.3,1410.5,4.02,0.89
B5279,20-01-2024,Day,L-3,M-03,OP-02,120,56,Shrinkage,204.3,1412.1,5.08,0.9
B5280,04-06-2024,Day,L-2,M-02,OP-12,124,45,Misrun,192.7,1416.6,4.8,0.9
B5281,09-03-2024,Night,L-1,M-01,OP-03,126,52,Shrinkage,195.3,1429.7,5.04,0.89
B5282,26-03-2024,Night,L-1,M-01,OP-09,109,45,Blowhole,216,1399,4.78,0.88
B5283,30-06-2024,Day,L-2,M-02,OP-15,94,34,Cold Shut,226.7,1390,4.55,0.84
B5284,09-03-2024,Night,L-3,M-03,OP-15,125,65,Shrinkage,210.2,1408.3,5.39,0.89
B5285,23-06-2024,Night,L-1,M-01,OP-05,94,25,Cold Shut,202.5,1417.5,4.12,0.81
B5286,22-03-2024,Day,L-2,M-02,OP-07,85,18,Shrinkage,221.5,1445.3,4.22,0.86
B5287,02-02-2024,Day,L-1,M-01,OP-14,102,22,Cold Shut,202.7,1409.5,3.97,0.87
B5288,30-06-2024,Day,L-2,M-02,OP-10,82,18,Blowhole,199.3,1412,3.78,0.89
B5289,17-01-2024,Day,L-3,M-03,OP-11,102,47,Misrun,212.4,1420.9,4.8,0.88
B5290,14-04-2024,Night,L-1,M-01,OP-05,91,24,Blowhole,201.7,1432.6,3.22,0.88
